2922,What if tomorrow the government is like APRIL FOOLS aint no corona virus ...,0 10
1302,"BREAKING: Sources confirm that due to the coronavirus outbreak, all April Fools Jokes have been postponed until April 1st, 2021!",10
2767,"Was it China or Peloton that created coronavirus? I mean I own a Peloton bike and I love it but damn, theyve got to be cleaning house haha!",10
2019,Might as well dock there the whole state will have Coronavirus by the end of this week...,3 4 5
2918,Its times like these when I wonder how South Park is gonna make fun of Coronavirus,9 10
3991,"Tomorrow's the day the US will surpass 200,000 cases of COVID19.",3 4 5 8 10
3865,Why does a technician have to come into my home to upgrade my internet speed? coronavirus Covid_19,0 4 6 9
1203,Nigga yall do not need haircuts who are yall tryna impress..Corona,10
3419,a Corona-induced Jimmy Buffett wet night terror,10
4097,we don't have water in umoja 2 how do u pple expect us to cope na hii time ya Corona... Guys wake up,6
1411,Coronavirus looking at this tweet like and thats when Imma getcha,3 10
1947,The UNSEEN GROUP has a agenda but this corona virius plauge came out of nowhere SHUTTING DOWN THE MATRIX WHEELS,3 5 10
2231,Ready for them to say this whole corona virus is just a big April Fools.,0 10
4991,How many tears do you think Trump has shed for Americans who died of coronavirus?,3 6
1157,I feel like Trump is doing a great job. Especially when it comes to the Coronavirus. AprilFoolsDay April1st AprilFools,0 10
3283,"B.S.,he was playing golf right through, and GOP freed him in plenty of time to prepare for Covid-19 FAIL!",6 9
2622,"JUST IN: The Netherlands reports 147 new coronavirus deaths, raising death toll to 2,248",8
82,"Due to Corona, we officially have three days of the week 1. Yesterday 2. Today 3. Tomorrow QuarantineLife",5 10
1930,Young and Healthy people should be sent to work to restart the economies of the world. What do you think? COVID19,0
3771,Likh ke lelo. After 15 Shaban the Vaccine of Corona will come out.,0 7 9 10
4244,"Breaking FoxNews Alert : Trump says to prepare for 'very painful 2 weeks' as WH projects 100,000 to 200,000 US coronavirus deaths",8
672,She looks like she started the corona virus BITCH STFU,10
2675,pls corona leave us so i have the opportunity to make one of these,5 10
201,Listen to granny and do as you're told yer selfish twats! COVID19 StayAtHome SocialDistancing,1 6 10
825,So gun girl said Corona is god punishing us for being mean and bullying her,5 9 10
903,corona said fuck your hot girl summer its high girl quarantine,5 10
3576,Happy New Month Y'all May Corona end this month in the name of Jesus,2
11,i cannot die before watching a concert live corona virus pls try to understand,5 10
4086,Idk why y'all be joking about corona when its a v serious thing. Y'all sick.,4 6
4789,"YAY MORE LIES, THEY ONLY COST US EVERYTHING QANON AND DRUMPF ERASING YOUR COUNTRY AND FUTURE COVID19",3 6 10
2739,trying to plan my bday but praying that this corona is over and social distancing is clear,2
123,Started buying the large bottles of wine so I wouldnt have more empties than I have days in quarantine strategies COVID19 WorkFromHome,0 3 9 10
498,Those increasing numbers of the coronavirus outbreaks in USA some European and English speaking countries are FAKE. covid19 liar,7 9
648,"dude, what will happen with your trip to Japan with all this Corona ass going on atm? :(",4 5 10
2837,The Coronavirus should bring us to our knees and cause us to ask the Lord for clean hearts,2 9
1929,First corona patient dies in UP Was being treated in BRD college gorakhpur Originally a native of Basti,5 9
195,I miss singing my heart out at church every Sunday :( corona GO AWAY,5 6
4632,pride is cancelled this year. so coronavirus is also homophobic? thats crossing the line,4 7 10
3506,Hey guys corona was a lie April Fools its still killing us but slower,4 10
702,"Please, no coronavirus April fool jokes/pranks Thanks and God bless",1 2 6
2362,Insert some crappy I got the corona virus April Fools joke here,6 9
2427,okay Coronavirus your April Fools joke was a little early but you can stop now..,0 5 10
4343,Tucker who is doing it? was happy when twitter banned a tweet from someone about Coronavirus drugs. hannity,1 6
2392,what happens to me first....getting corona or losing my fucking mind being in the same room everyday,4 6
216,lol in Aprils 1s 2018 my doctor told me I have one year to live nigga i made to Coronavirus 2020,0 10
1850,"they are using Smokes like substance, spray the air for corona",4 6 9
810,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",4 6
1813,I woke up hoping that this Corona Pandemic was an Aprils fools prank,5 6 10
2916,HSN selling stuff with subtle hints at the Corona apocalypse is pretty entertaining,0 6
3930,Who got coronavirus i just wanna be friends my life need some excitement,10
1472,I wish this was all one big April fools joke COVID19,3 4 10
3734,Alternate headline: Red State gets unproven and potentially harmful treatment for Coronavirus.,4 6 8
2700,"Ab tak ka sabse positive antivirus, against Corona,,, appreciate police officer in",1
211,COVID19Pakistan: Ulemas asked to abide by governments coronavirus-related instructions . LockDownPakisan,0 1 8
4691,100k to 240k US deaths is trumps prediction? Does that mean it will really be 2 million? coronavirus Trump,4 6 9
2892,Cant wait for April fools tomorrow. They are finally going to tell us this corona virus was all a joke.,0 3 10
1056,"I regret leaving home after 16 days of self-quarantine... Yo guys, we need to make it at least 20 days now, am told! COVID19",0 4 6
738,coronavirus is fake science alarmism made by TikTok just so that i can learn how to do the savage dance and maybe even the supalonely one,10
3050,"I dont think the chaos coronavirus meant to cause was banana bread and bangs, but oh well",6 10
1920,wtf is a coronavirus? . if that shit do get on sum wea,4 10
356,"All the Pseudo Liberals(librandu), Pseudo Seculars,Leftists are suffering from Appeasement virus which is more dangerous than Corona",6 10
348,Dr Anbumani says lockdown is the only way to combat the Coronavirus outbreak. PMKcallsCurfewExtension,1 8
100,I blame that beeitch Carole Baskin for the coronavirus. Putting me out of work she owes me a lot of money.,6 10
4085,Yea Im staying in Cleveland ppl got corona foreal,4 5 10
4975,Coming up on the next exciting episode of White House Corona Virus Task Force...,9 10
279,Hey you really trumped up the coronavirus response. We are all trumped. Everything smells like trump.,1 6
717,"Todays the first day I found out about anybody I know having Corona and it was 7 3 of which died, 4 on ventilators. Please be safe yall",4 5
3142,damn snapchat really has the audacity to show me memories of the time before corona,5 6 10
3232,Corona dey do world tour!shutdown everywhere...nobody badder!we gree for u no1..oya do come dey go abeg,6
4745,"Literally so content with life, this corona virus can still smd tho",0 4 6
3022,If Coronavirus gets peak my Walking Dead Fans know what Lucille is on.,10
3168,Hi! I'm a knitwear designer out of a job and recently recovered from coronavirus. Can I send you a resume?,0 3 9
1844,"Are places in UK where coronavirus is doubling every 3 days or less. Don't expect UK media to tell you about that, or where the places are.",3 6 10
4039,The office is burnt corona virus relief fund will never be complete,3 5
4314,Una won use style cancel the covid19 giveaway abi?,5 9 10
2523,Sad to see small businesses like this go under due to COVID19. Ill miss their burgers.,5
1792,Positive recovery stories are always a great read! COVID19 PositiveTweetsKaroNa,0
2013,"What happened to testing 25,000 people a day, then it was announced that they would test 100,000 a day? Are they testing ANY?? COVID19",7 8 9
89,White House predicts 100 000 - 240000 will die in USA from Corona virus.,8 9
1762,Women are showing out.... I need Coronavirus to get the fuck up outta here man... the summer bout to be crackin,6 10
570,Gov.Justice and state officials will hold a daily press briefing on COVID-19 at 1 PM. coronavirus COVID19 WV,8
1671,"Survey says that if wine shops are reopened during lockdownextension, all CMs and PM will return to power with thumping majority. Covid19",8 9 10
3861,"In the fight against Coronavirus, I think Kenya is doing the least. I mean, just look at what other countries are doing.",1 3 6
656,How do you think corona will change modern dating culture? Quarantine and chill = Netflix and chill + potensh public health threat IMO.,0 9
2195,Met anyone who's met anyone that's died of covid19? Me neither. Met anyone who's been harmed financially?? Yeah..me too. Funny that.,3 6 7
2368,who is corona and why is it infecting people? i have an anti-virus on my computer dammit coronavirusiswack,10
1334,200 deaths a year on cruise ships due to viruses . 12 due to COVID19 .. check your numbers ... the math isn't adding up,3 6 7
3941,Great opportunity then to expand the tax base once coronavirus pandemic has past,0 9
2619,"Don Lemon is about to cry over Chris Cuomo having coronavirus and Im bout to cry too, shit",5
3503,Former USSR and US are United against Chinese Originated VIral Disease-19 COVID19 Covid19usa covid19rusaia,7 8
4037,Tomorrow is April Fools I hope this Corona Virus mess was a joke,10
4878,"I must go to the dentist today, are is safe ? Im afraid is not save because of Corona",4 9
37,Those white butterfly clearly gave us a clear signal that something bad is going to happen.... Corona Virus.,3 4 5
1304,Do I have corona virus or did my dumbass make my body dependent on alcohol that it cant cope without it ?????,3 4 6
3819,Jan: WWIII Feb: Australia Wildfires Mar: Coronavirus Apr: Leafy returns How could it get any worse you may ask? Only God himself knows.,3 5 10
4509,"Fuckkkk , I want my new phone my ring light . I wish corona would go away",0 5 6 10
1605,Two most dangerous things right now- 1.corona 2.again corona,4 5 10
2862,"IS THE MOST DISRESPECTFUL ROACH ON PLANET EARTH, I SAY CORONA TAKES HER FIRST",5 6
3633,"So what is this, all these yesterdays celebrities gonna die from coronavirus now, as a form of last-resort-promotion.",4 6 10
4564,They dead got TTime working a Coronavirus testing site talking about bitch work,3 10
1440,"Is saying Get ready for 200,000 dead meant to be comforting? TrumpVirus COVID19 coronavirus",3 6 9
3165,Crackheads the only people immune to corona wit them long ass life spans,10
3546,On April 1 were all going to find out this whole coronavirus thing was a huge prank,0 10
